origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
bukhara,urgench,419.4,van,2025-11-21,18,friday,clouds,4.0,medium,8.43
bukhara,urgench,419.4,motorcycle,2025-12-02,12,tuesday,clouds,4.0,low,7.4
bukhara,urgench,419.4,truck,2025-11-13,5,thursday,clouds,4.0,low,7.32
bukhara,urgench,419.4,van,2025-11-08,12,saturday,clouds,-3.0,low,6.37
bukhara,urgench,419.4,truck,2025-12-28,13,sunday,clouds,-3.0,low,7.64
bukhara,urgench,419.4,car,2025-11-16,14,sunday,clouds,4.0,low,5.81
bukhara,urgench,419.4,van,2025-11-06,5,thursday,clouds,-3.0,low,6.28
bukhara,urgench,419.4,pickup,2025-12-21,9,sunday,clouds,4.0,medium,8.29
bukhara,urgench,419.4,pickup,2026-01-05,22,monday,clouds,4.0,low,6.1
bukhara,urgench,419.4,car,2025-11-13,0,thursday,clouds,4.0,low,5.86
bukhara,urgench,419.4,pickup,2025-12-21,8,sunday,clouds,-3.0,medium,7.92
bukhara,urgench,419.4,pickup,2025-11-18,21,tuesday,clouds,4.0,low,6.08
bukhara,urgench,419.4,car,2025-12-08,14,monday,clouds,-3.0,low,5.64
bukhara,urgench,419.4,motorcycle,2025-11-07,11,friday,clouds,4.0,low,6.89
bukhara,urgench,419.4,van,2025-12-27,23,saturday,clouds,4.0,low,6.52
bukhara,urgench,419.4,van,2025-12-28,22,sunday,clouds,4.0,low,6.62
bukhara,urgench,419.4,motorcycle,2025-12-02,23,tuesday,clouds,4.0,low,6.99
bukhara,urgench,419.4,car,2025-12-15,6,monday,clouds,-3.0,low,5.65
bukhara,urgench,419.4,car,2025-11-21,17,friday,clouds,4.0,medium,7.38
bukhara,urgench,419.4,van,2026-01-03,12,saturday,clouds,-3.0,low,6.34
bukhara,urgench,419.4,truck,2025-11-24,20,monday,clouds,-3.0,low,7.68
bukhara,urgench,419.4,van,2026-01-01,16,thursday,clouds,4.0,low,6.5
bukhara,urgench,419.4,pickup,2025-12-30,23,tuesday,clouds,-3.0,low,6.15
bukhara,urgench,419.4,van,2025-12-03,1,wednesday,clouds,4.0,low,6.75
bukhara,urgench,419.4,car,2025-12-04,18,thursday,clouds,-3.0,medium,7.81
bukhara,urgench,419.4,van,2025-12-10,11,wednesday,clouds,4.0,low,6.89
bukhara,urgench,419.4,pickup,2025-12-11,22,thursday,clouds,-3.0,low,6.33
bukhara,urgench,419.4,pickup,2026-01-04,19,sunday,clouds,-3.0,medium,7.88
bukhara,urgench,419.4,motorcycle,2025-12-31,0,wednesday,clouds,-3.0,low,6.8
bukhara,urgench,419.4,van,2025-12-28,17,sunday,clouds,-3.0,medium,8.38
bukhara,urgench,419.4,pickup,2025-12-13,20,saturday,clouds,4.0,low,5.92
bukhara,urgench,419.4,truck,2025-12-27,11,saturday,clouds,4.0,low,7.65
bukhara,urgench,419.4,van,2025-12-22,9,monday,clouds,4.0,medium,8.88
bukhara,urgench,419.4,van,2025-11-22,5,saturday,clouds,4.0,low,6.3
bukhara,urgench,419.4,motorcycle,2025-11-20,5,thursday,clouds,4.0,low,6.79
bukhara,urgench,419.4,car,2025-11-15,7,saturday,clouds,-3.0,medium,7.29
bukhara,urgench,419.4,motorcycle,2025-12-04,5,thursday,clouds,-3.0,low,6.91
bukhara,urgench,419.4,van,2025-12-22,12,monday,clouds,4.0,low,6.53
bukhara,urgench,419.4,car,2025-12-08,19,monday,clouds,-3.0,medium,7.82
bukhara,urgench,419.4,motorcycle,2026-01-03,0,saturday,clouds,-3.0,low,7.14
bukhara,urgench,419.4,motorcycle,2025-11-25,13,tuesday,clouds,4.0,low,7.28
bukhara,urgench,419.4,van,2025-12-28,5,sunday,clouds,-3.0,low,6.76
bukhara,urgench,419.4,truck,2025-11-18,4,tuesday,clouds,-3.0,low,7.44
bukhara,urgench,419.4,car,2025-12-15,11,monday,clouds,-3.0,low,5.93
bukhara,urgench,419.4,pickup,2025-12-01,11,monday,clouds,4.0,low,6.01
bukhara,urgench,419.4,pickup,2026-01-05,5,monday,clouds,4.0,low,6.07
bukhara,urgench,419.4,pickup,2025-11-24,1,monday,clouds,-3.0,low,6.31
bukhara,urgench,419.4,van,2025-12-25,2,thursday,clouds,-3.0,low,6.92
bukhara,urgench,419.4,car,2025-12-17,14,wednesday,clouds,-3.0,low,5.49
bukhara,urgench,419.4,pickup,2025-11-28,19,friday,clouds,4.0,medium,8.29
bukhara,urgench,419.4,motorcycle,2025-12-13,5,saturday,clouds,-3.0,low,7.3
bukhara,urgench,419.4,pickup,2025-12-06,11,saturday,clouds,4.0,low,6.08
bukhara,urgench,419.4,pickup,2025-11-10,18,monday,clouds,4.0,medium,7.62
bukhara,urgench,419.4,motorcycle,2025-12-31,2,wednesday,clouds,-3.0,low,6.98
bukhara,urgench,419.4,truck,2025-11-08,8,saturday,clouds,4.0,medium,9.76
bukhara,urgench,419.4,pickup,2025-11-12,3,wednesday,clouds,-3.0,low,6.26
bukhara,urgench,419.4,pickup,2025-12-01,7,monday,clouds,-3.0,medium,8.12
bukhara,urgench,419.4,van,2025-12-11,13,thursday,clouds,-3.0,low,6.91
bukhara,urgench,419.4,truck,2025-11-25,10,tuesday,clouds,4.0,low,8.03
bukhara,urgench,419.4,car,2025-11-22,19,saturday,clouds,-3.0,medium,7.68
bukhara,urgench,419.4,truck,2025-11-21,9,friday,clouds,4.0,medium,10.04
bukhara,urgench,419.4,van,2026-01-02,23,friday,clouds,4.0,low,6.72
bukhara,urgench,419.4,pickup,2025-12-25,5,thursday,clouds,-3.0,low,6.1
bukhara,urgench,419.4,truck,2025-11-23,2,sunday,clouds,4.0,low,7.67
bukhara,urgench,419.4,truck,2025-11-14,8,friday,clouds,4.0,medium,9.62
bukhara,termez,438.2,truck,2025-12-13,4,saturday,mist,4.0,low,6.99
bukhara,termez,438.2,van,2025-11-22,3,saturday,clouds,4.0,low,7.07
bukhara,termez,438.2,car,2025-11-06,10,thursday,clouds,5.0,low,6.2
bukhara,termez,438.2,motorcycle,2025-11-23,1,sunday,mist,5.0,low,6.6
bukhara,termez,438.2,truck,2025-11-24,4,monday,clouds,5.0,low,7.66
bukhara,termez,438.2,car,2026-01-03,6,saturday,clouds,5.0,low,5.82
bukhara,termez,438.2,car,2025-12-01,21,monday,mist,5.0,low,5.23
bukhara,termez,438.2,car,2025-11-30,10,sunday,clouds,5.0,low,5.76
bukhara,termez,438.2,truck,2025-12-12,3,friday,mist,4.0,low,7.23
bukhara,termez,438.2,car,2025-11-14,14,friday,mist,4.0,low,5.33
bukhara,termez,438.2,van,2025-12-25,10,thursday,mist,5.0,low,6.38
bukhara,termez,438.2,motorcycle,2025-12-31,18,wednesday,clouds,5.0,medium,9.29
bukhara,termez,438.2,van,2025-12-13,9,saturday,clouds,5.0,medium,8.72
bukhara,termez,438.2,car,2025-11-16,9,sunday,clouds,5.0,medium,7.71
bukhara,termez,438.2,truck,2025-11-14,11,friday,mist,5.0,low,7.66
bukhara,termez,438.2,truck,2025-11-11,7,tuesday,clouds,5.0,medium,10.9
bukhara,termez,438.2,truck,2025-11-18,4,tuesday,clouds,5.0,low,7.85
bukhara,termez,438.2,truck,2025-11-26,11,wednesday,clouds,5.0,low,8.18
bukhara,termez,438.2,truck,2025-11-24,9,monday,clouds,5.0,medium,10.23
bukhara,termez,438.2,pickup,2025-11-24,2,monday,clouds,5.0,low,6.73
bukhara,termez,438.2,motorcycle,2025-12-04,6,thursday,clouds,4.0,low,7.64
bukhara,termez,438.2,car,2025-11-19,17,wednesday,clouds,5.0,medium,7.61
bukhara,termez,438.2,pickup,2025-12-10,22,wednesday,clouds,4.0,low,6.19
bukhara,termez,438.2,van,2025-12-20,11,saturday,mist,4.0,low,6.41
bukhara,termez,438.2,motorcycle,2025-11-28,11,friday,mist,5.0,low,6.98
bukhara,termez,438.2,pickup,2025-12-27,14,saturday,clouds,4.0,low,6.2
bukhara,termez,438.2,van,2026-01-01,23,thursday,clouds,5.0,low,6.97
bukhara,termez,438.2,motorcycle,2025-12-08,8,monday,clouds,5.0,medium,9.68
bukhara,termez,438.2,pickup,2025-12-18,13,thursday,mist,5.0,low,5.92
bukhara,termez,438.2,motorcycle,2025-11-17,8,monday,clouds,5.0,medium,9.18
bukhara,termez,438.2,truck,2025-12-04,21,thursday,mist,5.0,low,7.1
bukhara,termez,438.2,motorcycle,2025-12-24,5,wednesday,clouds,5.0,low,7.11
bukhara,termez,438.2,truck,2025-11-18,6,tuesday,mist,5.0,low,7.21
bukhara,termez,438.2,car,2025-11-07,13,friday,clouds,4.0,low,6.24
bukhara,termez,438.2,truck,2025-12-06,4,saturday,clouds,5.0,low,7.65
bukhara,termez,438.2,truck,2025-12-22,15,monday,mist,5.0,low,7.26
bukhara,termez,438.2,motorcycle,2025-11-27,17,thursday,clouds,4.0,medium,9.83
bukhara,termez,438.2,truck,2025-11-29,4,saturday,mist,4.0,low,7.65
bukhara,termez,438.2,motorcycle,2025-11-10,0,monday,clouds,5.0,low,7.25
bukhara,termez,438.2,van,2025-12-04,8,thursday,mist,5.0,medium,7.82
bukhara,termez,438.2,motorcycle,2025-12-03,8,wednesday,mist,4.0,medium,9.17
bukhara,termez,438.2,motorcycle,2025-11-28,16,friday,clouds,4.0,low,7.6
bukhara,termez,438.2,motorcycle,2025-12-30,10,tuesday,clouds,5.0,low,7.62
bukhara,termez,438.2,motorcycle,2026-01-05,8,monday,clouds,5.0,medium,10.08
bukhara,termez,438.2,van,2025-12-10,8,wednesday,mist,4.0,medium,7.84
bukhara,termez,438.2,pickup,2025-11-23,13,sunday,clouds,4.0,low,6.14
bukhara,termez,438.2,pickup,2026-01-01,12,thursday,mist,4.0,low,5.84
bukhara,termez,438.2,motorcycle,2025-12-07,4,sunday,clouds,4.0,low,7.63
bukhara,termez,438.2,van,2025-11-19,3,wednesday,mist,4.0,low,6.38
bukhara,termez,438.2,truck,2025-11-14,4,friday,clouds,5.0,low,8.22
bukhara,termez,438.2,pickup,2025-12-27,10,saturday,clouds,4.0,low,6.16
bukhara,termez,438.2,pickup,2025-11-09,7,sunday,mist,4.0,medium,7.56
bukhara,termez,438.2,van,2025-11-14,14,friday,mist,5.0,low,6.17
bukhara,termez,438.2,car,2025-12-10,14,wednesday,clouds,5.0,low,6.08
bukhara,termez,438.2,van,2026-01-01,10,thursday,clouds,5.0,low,6.94
bukhara,termez,438.2,truck,2025-11-06,21,thursday,mist,4.0,low,7.41
bukhara,termez,438.2,truck,2025-11-06,4,thursday,clouds,5.0,low,8.11
bukhara,termez,438.2,van,2025-12-18,1,thursday,clouds,4.0,low,6.94
bukhara,termez,438.2,pickup,2025-11-07,17,friday,mist,4.0,medium,7.41
bukhara,termez,438.2,truck,2025-11-26,6,wednesday,mist,5.0,low,7.34
bukhara,termez,438.2,van,2025-12-20,11,saturday,clouds,5.0,low,6.98
bukhara,termez,438.2,pickup,2026-01-04,5,sunday,clouds,4.0,low,6.58
bukhara,termez,438.2,pickup,2025-11-10,7,monday,clouds,4.0,medium,8.62
bukhara,termez,438.2,motorcycle,2025-11-12,5,wednesday,mist,5.0,low,6.45
bukhara,termez,438.2,van,2025-12-08,4,monday,mist,5.0,low,6.27
bukhara,termez,438.2,car,2025-11-19,21,wednesday,mist,4.0,low,5.44
bukhara,termez,438.2,van,2025-11-30,0,sunday,clouds,4.0,low,6.94
bukhara,termez,438.2,pickup,2025-12-17,6,wednesday,clouds,5.0,low,6.13
bukhara,termez,438.2,truck,2026-01-02,11,friday,clouds,5.0,low,7.97
bukhara,termez,438.2,van,2025-11-14,6,friday,mist,5.0,low,6.32
bukhara,termez,438.2,motorcycle,2025-12-06,1,saturday,mist,4.0,low,6.88
bukhara,termez,438.2,truck,2025-12-14,16,sunday,clouds,4.0,low,7.93
bukhara,termez,438.2,van,2025-11-07,4,friday,clouds,5.0,low,6.97
bukhara,termez,438.2,motorcycle,2025-11-14,2,friday,mist,5.0,low,6.52
bukhara,termez,438.2,truck,2025-11-24,7,monday,clouds,5.0,medium,10.66
bukhara,termez,438.2,car,2025-11-27,7,thursday,clouds,5.0,medium,7.73
bukhara,termez,438.2,car,2026-01-02,4,friday,mist,5.0,low,5.26
bukhara,termez,438.2,van,2025-11-22,9,saturday,clouds,5.0,medium,8.84
bukhara,termez,438.2,pickup,2025-11-26,9,wednesday,mist,4.0,medium,7.53
bukhara,termez,438.2,pickup,2025-11-22,15,saturday,clouds,4.0,low,6.64
bukhara,termez,438.2,pickup,2025-11-18,16,tuesday,clouds,4.0,low,6.47
bukhara,termez,438.2,pickup,2025-12-19,22,friday,clouds,5.0,low,6.51
bukhara,termez,438.2,pickup,2025-12-17,2,wednesday,clouds,4.0,low,6.29
bukhara,termez,438.2,truck,2025-11-27,4,thursday,clouds,4.0,low,8.24
bukhara,termez,438.2,truck,2025-11-11,16,tuesday,mist,5.0,low,7.06
bukhara,termez,438.2,motorcycle,2025-11-29,23,saturday,clouds,5.0,low,7.5
bukhara,termez,438.2,truck,2025-12-31,2,wednesday,clouds,4.0,low,8.43
bukhara,termez,438.2,motorcycle,2025-11-09,15,sunday,clouds,5.0,low,7.43
bukhara,termez,438.2,van,2025-12-02,13,tuesday,clouds,5.0,low,7.15
bukhara,termez,438.2,truck,2025-12-22,13,monday,clouds,4.0,low,7.83
bukhara,termez,438.2,car,2025-12-05,21,friday,mist,5.0,low,5.28
bukhara,termez,438.2,truck,2025-11-29,4,saturday,clouds,5.0,low,8.11
bukhara,termez,438.2,van,2025-12-25,13,thursday,mist,4.0,low,6.37
bukhara,termez,438.2,car,2025-11-21,0,friday,mist,4.0,low,5.28
bukhara,termez,438.2,truck,2025-12-18,10,thursday,mist,4.0,low,7.55
bukhara,termez,438.2,truck,2025-12-09,22,tuesday,clouds,5.0,low,7.81
bukhara,termez,438.2,car,2025-12-30,6,tuesday,mist,5.0,low,5.34
bukhara,termez,438.2,motorcycle,2025-11-30,3,sunday,mist,4.0,low,6.66
bukhara,termez,438.2,van,2025-12-16,8,tuesday,mist,4.0,medium,7.99
bukhara,termez,438.2,van,2025-11-19,13,wednesday,clouds,4.0,low,6.95
bukhara,termez,438.2,pickup,2025-12-13,4,saturday,clouds,5.0,low,6.21
bukhara,termez,438.2,pickup,2025-11-30,16,sunday,mist,4.0,low,5.9
bukhara,termez,438.2,van,2025-12-21,8,sunday,clouds,5.0,medium,9.38
bukhara,termez,438.2,pickup,2025-11-24,2,monday,mist,4.0,low,5.86
bukhara,termez,438.2,motorcycle,2025-11-13,22,thursday,mist,5.0,low,6.63
bukhara,termez,438.2,van,2025-11-20,6,thursday,mist,5.0,low,6.55
bukhara,termez,438.2,van,2025-12-25,2,thursday,clouds,4.0,low,6.71
bukhara,termez,438.2,motorcycle,2025-11-23,4,sunday,mist,4.0,low,6.5
bukhara,termez,438.2,van,2025-11-30,15,sunday,mist,4.0,low,6.33
bukhara,termez,438.2,car,2025-11-15,19,saturday,mist,4.0,medium,7.29
bukhara,termez,438.2,car,2025-12-10,23,wednesday,mist,5.0,low,5.6
bukhara,termez,438.2,pickup,2025-11-13,20,thursday,mist,5.0,low,5.96
bukhara,termez,438.2,car,2026-01-04,14,sunday,clouds,5.0,low,6.29
bukhara,termez,438.2,motorcycle,2025-12-15,3,monday,clouds,5.0,low,7.35
bukhara,termez,438.2,motorcycle,2025-11-08,16,saturday,clouds,5.0,low,7.64
bukhara,termez,438.2,motorcycle,2025-12-29,10,monday,mist,4.0,low,6.48
bukhara,termez,438.2,van,2025-11-14,8,friday,mist,4.0,medium,8.43
bukhara,termez,438.2,van,2025-12-18,19,thursday,mist,5.0,medium,8.2
bukhara,termez,438.2,van,2025-11-06,23,thursday,mist,5.0,low,6.44
bukhara,termez,438.2,truck,2025-11-23,15,sunday,clouds,4.0,low,7.63
bukhara,termez,438.2,pickup,2025-12-14,13,sunday,clouds,5.0,low,6.73
bukhara,termez,438.2,car,2025-11-26,19,wednesday,clouds,4.0,medium,7.57
bukhara,termez,438.2,truck,2025-12-19,11,friday,clouds,5.0,low,7.87
bukhara,termez,438.2,truck,2025-12-22,15,monday,clouds,4.0,low,8.07
bukhara,termez,438.2,car,2025-12-01,4,monday,clouds,5.0,low,6.2
bukhara,termez,438.2,van,2025-12-06,0,saturday,mist,4.0,low,6.36
bukhara,termez,438.2,pickup,2025-11-10,13,monday,clouds,5.0,low,6.11
bukhara,termez,438.2,motorcycle,2025-11-19,16,wednesday,mist,5.0,low,6.45
bukhara,termez,438.2,van,2025-12-24,10,wednesday,clouds,4.0,low,6.85
bukhara,termez,438.2,motorcycle,2025-11-13,5,thursday,mist,5.0,low,6.98
bukhara,termez,438.2,pickup,2026-01-04,19,sunday,clouds,4.0,medium,8.18
bukhara,termez,438.2,truck,2025-12-08,6,monday,mist,5.0,low,7.37
bukhara,termez,438.2,car,2025-12-06,22,saturday,mist,4.0,low,5.6
bukhara,termez,438.2,motorcycle,2025-12-10,13,wednesday,clouds,5.0,low,7.69
bukhara,termez,438.2,car,2025-11-13,0,thursday,clouds,4.0,low,5.96
bukhara,termez,438.2,van,2025-11-20,2,thursday,mist,4.0,low,5.95
bukhara,termez,438.2,car,2025-12-29,1,monday,mist,5.0,low,5.4
bukhara,termez,438.2,pickup,2025-11-19,20,wednesday,mist,5.0,low,5.78
bukhara,termez,438.2,motorcycle,2025-12-19,4,friday,mist,5.0,low,6.57
bukhara,termez,438.2,van,2025-11-07,3,friday,clouds,4.0,low,6.97
bukhara,termez,438.2,car,2026-01-03,14,saturday,clouds,5.0,low,6.0
bukhara,termez,438.2,car,2025-12-29,4,monday,clouds,4.0,low,6.29
bukhara,termez,438.2,truck,2025-12-07,20,sunday,mist,4.0,low,7.03
bukhara,termez,438.2,pickup,2025-12-16,13,tuesday,mist,5.0,low,5.95
bukhara,termez,438.2,car,2026-01-01,7,thursday,mist,5.0,medium,7.03
bukhara,termez,438.2,motorcycle,2025-11-28,17,friday,mist,4.0,medium,8.54
bukhara,termez,438.2,van,2025-12-23,7,tuesday,mist,5.0,medium,7.93
bukhara,termez,438.2,pickup,2025-12-13,5,saturday,clouds,5.0,low,6.69
bukhara,termez,438.2,truck,2025-11-07,6,friday,mist,4.0,low,7.19
bukhara,termez,438.2,motorcycle,2025-12-06,2,saturday,clouds,5.0,low,7.45
bukhara,termez,438.2,van,2025-11-07,20,friday,mist,5.0,low,6.31
bukhara,termez,438.2,motorcycle,2025-12-05,18,friday,clouds,4.0,medium,9.87
bukhara,termez,438.2,motorcycle,2025-11-14,3,friday,mist,4.0,low,7.06
bukhara,termez,438.2,motorcycle,2025-11-30,13,sunday,mist,5.0,low,6.62
bukhara,termez,438.2,pickup,2025-12-27,14,saturday,mist,5.0,low,5.77
bukhara,termez,438.2,motorcycle,2025-12-08,16,monday,clouds,5.0,low,7.15
bukhara,termez,438.2,pickup,2025-12-05,20,friday,clouds,5.0,low,6.68
bukhara,termez,438.2,van,2025-11-14,0,friday,mist,4.0,low,6.27
bukhara,termez,438.2,van,2025-12-06,10,saturday,mist,5.0,low,6.13
bukhara,termez,438.2,pickup,2025-12-23,6,tuesday,clouds,5.0,low,6.54
bukhara,termez,438.2,motorcycle,2025-11-07,8,friday,clouds,4.0,medium,9.2
bukhara,termez,438.2,motorcycle,2025-11-12,19,wednesday,clouds,5.0,medium,9.89
bukhara,termez,438.2,car,2026-01-05,0,monday,mist,5.0,low,5.58
bukhara,termez,438.2,van,2025-11-13,22,thursday,clouds,4.0,low,6.63
bukhara,termez,438.2,pickup,2025-12-20,10,saturday,mist,5.0,low,5.86
bukhara,termez,438.2,car,2026-01-05,13,monday,clouds,4.0,low,6.02
bukhara,termez,438.2,motorcycle,2025-11-29,0,saturday,mist,5.0,low,6.99
bukhara,termez,438.2,car,2025-11-14,9,friday,clouds,4.0,medium,8.2
bukhara,termez,438.2,van,2025-12-04,13,thursday,clouds,4.0,low,6.6
bukhara,termez,438.2,truck,2025-12-03,7,wednesday,clouds,4.0,medium,9.92
bukhara,termez,438.2,van,2025-12-27,17,saturday,mist,4.0,medium,7.84
bukhara,termez,438.2,motorcycle,2025-12-20,3,saturday,clouds,4.0,low,7.42
bukhara,termez,438.2,pickup,2026-01-04,15,sunday,clouds,4.0,low,6.45
bukhara,termez,438.2,van,2026-01-04,16,sunday,mist,4.0,low,6.55
bukhara,termez,438.2,van,2025-11-24,20,monday,clouds,5.0,low,6.68
bukhara,termez,438.2,car,2025-12-24,14,wednesday,clouds,4.0,low,6.14
bukhara,termez,438.2,truck,2025-11-14,19,friday,clouds,5.0,medium,10.22
bukhara,termez,438.2,motorcycle,2025-12-30,9,tuesday,mist,5.0,medium,9.05
bukhara,termez,438.2,van,2025-11-24,20,monday,clouds,4.0,low,6.58
bukhara,termez,438.2,truck,2025-12-14,4,sunday,clouds,4.0,low,8.23
bukhara,termez,438.2,motorcycle,2025-11-25,4,tuesday,clouds,4.0,low,7.6
bukhara,termez,438.2,truck,2025-11-30,20,sunday,clouds,5.0,low,7.89
bukhara,termez,438.2,truck,2025-12-20,16,saturday,mist,5.0,low,6.96
bukhara,termez,438.2,van,2025-11-15,20,saturday,clouds,4.0,low,6.98
bukhara,termez,438.2,motorcycle,2025-11-17,5,monday,mist,4.0,low,6.89
bukhara,termez,438.2,pickup,2025-11-27,11,thursday,clouds,5.0,low,6.62
bukhara,termez,438.2,motorcycle,2025-12-23,0,tuesday,clouds,4.0,low,7.57
bukhara,termez,438.2,motorcycle,2025-11-07,22,friday,mist,5.0,low,6.89
bukhara,termez,438.2,motorcycle,2025-12-02,18,tuesday,clouds,5.0,medium,9.48
bukhara,termez,438.2,truck,2025-11-19,23,wednesday,mist,4.0,low,6.95
bukhara,termez,438.2,van,2025-12-13,2,saturday,mist,4.0,low,6.48
bukhara,termez,438.2,van,2025-11-18,13,tuesday,mist,4.0,low,6.06
bukhara,termez,438.2,pickup,2025-12-05,3,friday,clouds,4.0,low,6.59
bukhara,termez,438.2,motorcycle,2025-12-01,14,monday,clouds,4.0,low,7.71
bukhara,termez,438.2,truck,2026-01-01,11,thursday,mist,5.0,low,7.19
bukhara,termez,438.2,truck,2025-12-12,21,friday,clouds,5.0,low,8.04
bukhara,termez,438.2,pickup,2025-12-27,12,saturday,clouds,5.0,low,6.22
bukhara,termez,438.2,pickup,2025-11-22,22,saturday,mist,4.0,low,5.74
bukhara,termez,438.2,motorcycle,2025-11-22,23,saturday,mist,5.0,low,7.01
bukhara,termez,438.2,truck,2025-12-07,9,sunday,clouds,4.0,medium,9.93
bukhara,termez,438.2,car,2025-11-30,16,sunday,clouds,5.0,low,6.26
bukhara,termez,438.2,van,2025-11-12,8,wednesday,mist,4.0,medium,8.05
bukhara,termez,438.2,truck,2025-12-24,1,wednesday,clouds,5.0,low,8.17
bukhara,termez,438.2,van,2025-12-04,8,thursday,clouds,4.0,medium,8.63
bukhara,termez,438.2,motorcycle,2025-12-18,18,thursday,clouds,5.0,medium,9.84
bukhara,termez,438.2,motorcycle,2025-12-27,11,saturday,mist,5.0,low,6.73
bukhara,termez,438.2,van,2025-11-29,3,saturday,clouds,4.0,low,7.09
bukhara,termez,438.2,truck,2025-11-26,3,wednesday,clouds,4.0,low,7.96
bukhara,termez,438.2,van,2025-12-07,23,sunday,mist,4.0,low,6.24
bukhara,termez,438.2,motorcycle,2026-01-04,14,sunday,clouds,4.0,low,7.78
bukhara,termez,438.2,car,2025-12-18,8,thursday,clouds,4.0,medium,7.76
bukhara,termez,438.2,motorcycle,2025-12-12,16,friday,clouds,4.0,low,7.24
bukhara,termez,438.2,motorcycle,2025-12-01,6,monday,mist,4.0,low,6.53
bukhara,termez,438.2,truck,2025-11-13,0,thursday,clouds,5.0,low,7.93
bukhara,termez,438.2,pickup,2025-11-26,19,wednesday,mist,5.0,medium,7.91
bukhara,termez,438.2,truck,2025-11-08,19,saturday,mist,5.0,medium,9.54
bukhara,termez,438.2,truck,2025-12-22,7,monday,mist,5.0,medium,9.13
bukhara,termez,438.2,pickup,2025-11-19,18,wednesday,clouds,4.0,medium,8.71
bukhara,termez,438.2,car,2025-12-13,4,saturday,clouds,4.0,low,5.84
bukhara,termez,438.2,car,2025-12-07,5,sunday,clouds,4.0,low,5.87
bukhara,termez,438.2,car,2025-12-09,4,tuesday,clouds,5.0,low,6.09
bukhara,termez,438.2,van,2025-11-27,16,thursday,clouds,4.0,low,6.61
bukhara,termez,438.2,car,2025-12-02,7,tuesday,mist,4.0,medium,7.3
bukhara,termez,438.2,car,2025-11-22,13,saturday,clouds,4.0,low,6.03
bukhara,termez,438.2,motorcycle,2025-12-23,10,tuesday,mist,4.0,low,6.95
bukhara,termez,438.2,pickup,2025-12-03,6,wednesday,mist,4.0,low,5.83
bukhara,termez,438.2,motorcycle,2025-12-20,0,saturday,mist,5.0,low,6.62
bukhara,termez,438.2,van,2025-11-13,18,thursday,clouds,5.0,medium,8.61
bukhara,termez,438.2,pickup,2025-11-21,20,friday,clouds,4.0,low,6.45
bukhara,termez,438.2,motorcycle,2025-12-18,2,thursday,mist,5.0,low,6.79
bukhara,termez,438.2,pickup,2025-11-11,11,tuesday,clouds,5.0,low,6.17
bukhara,termez,438.2,truck,2025-12-25,5,thursday,mist,4.0,low,7.5
bukhara,termez,438.2,car,2025-12-16,14,tuesday,mist,4.0,low,5.3
bukhara,termez,438.2,car,2025-12-29,2,monday,clouds,5.0,low,5.77
bukhara,termez,438.2,motorcycle,2025-11-23,0,sunday,clouds,4.0,low,7.28
bukhara,termez,438.2,truck,2025-11-22,9,saturday,clouds,4.0,medium,10.5
bukhara,termez,438.2,car,2025-11-17,3,monday,clouds,4.0,low,6.11
bukhara,termez,438.2,pickup,2026-01-05,16,monday,mist,4.0,low,5.96
bukhara,termez,438.2,pickup,2026-01-05,21,monday,mist,4.0,low,5.68
bukhara,termez,438.2,truck,2025-12-22,19,monday,mist,5.0,medium,9.22
bukhara,termez,438.2,van,2025-12-18,5,thursday,mist,5.0,low,6.45
bukhara,termez,438.2,motorcycle,2025-11-25,9,tuesday,clouds,5.0,medium,10.11
bukhara,termez,438.2,truck,2025-11-14,21,friday,clouds,4.0,low,8.28
bukhara,termez,438.2,van,2025-11-22,3,saturday,mist,4.0,low,6.42
bukhara,termez,438.2,truck,2025-11-20,4,thursday,mist,4.0,low,7.01
bukhara,termez,438.2,pickup,2025-12-28,10,sunday,clouds,4.0,low,6.16
bukhara,termez,438.2,van,2025-11-10,2,monday,clouds,4.0,low,6.68
bukhara,termez,438.2,van,2025-12-12,3,friday,clouds,5.0,low,6.73
bukhara,termez,438.2,pickup,2025-12-10,21,wednesday,clouds,4.0,low,6.68
bukhara,termez,438.2,truck,2026-01-05,9,monday,mist,4.0,medium,9.22
bukhara,termez,438.2,van,2025-12-06,4,saturday,clouds,5.0,low,6.72
bukhara,termez,438.2,motorcycle,2025-11-14,9,friday,clouds,4.0,medium,9.61
bukhara,termez,438.2,van,2025-11-06,18,thursday,clouds,4.0,medium,8.63
bukhara,termez,438.2,pickup,2025-11-25,12,tuesday,clouds,5.0,low,6.2
bukhara,termez,438.2,pickup,2025-12-27,6,saturday,mist,4.0,low,6.0
bukhara,termez,438.2,car,2025-12-13,11,saturday,mist,4.0,low,5.48
bukhara,termez,438.2,van,2025-12-29,6,monday,clouds,5.0,low,7.17
bukhara,termez,438.2,pickup,2025-11-09,11,sunday,clouds,4.0,low,6.19
bukhara,termez,438.2,truck,2025-12-08,3,monday,clouds,5.0,low,7.7
bukhara,termez,438.2,car,2025-12-17,11,wednesday,mist,4.0,low,5.48
