origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours,day_of_month,week_of_year,month,is_weekend,is_peak_hour,is_night
samarkand,urgench,650.7,car,2025-11-11,16,tuesday,clouds,-3.0,low,9.26,11,46,11,0,0,0
samarkand,urgench,650.7,car,2025-12-22,21,monday,clouds,4.7,low,8.53,22,52,12,0,0,0
samarkand,urgench,650.7,car,2025-11-27,3,thursday,clouds,4.7,low,8.8,27,48,11,0,0,1
samarkand,urgench,650.7,car,2025-11-11,17,tuesday,clouds,4.7,medium,11.86,11,46,11,0,1,0
samarkand,urgench,650.7,motorcycle,2025-12-22,20,monday,clouds,4.7,low,11.34,22,52,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-11-28,21,friday,clouds,4.7,low,10.98,28,48,11,0,0,0
samarkand,urgench,650.7,pickup,2025-12-04,18,thursday,clouds,-3.0,medium,11.98,4,49,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-14,15,friday,clouds,4.7,low,10.55,14,46,11,0,0,0
samarkand,urgench,650.7,truck,2025-12-23,14,tuesday,clouds,4.7,low,11.92,23,52,12,0,0,0
samarkand,urgench,650.7,van,2025-12-08,13,monday,clouds,4.7,low,10.61,8,50,12,0,0,0
samarkand,urgench,650.7,truck,2025-12-15,17,monday,clouds,4.7,medium,15.38,15,51,12,0,1,0
samarkand,urgench,650.7,truck,2025-12-27,20,saturday,clouds,4.7,low,11.4,27,52,12,1,0,0
samarkand,urgench,650.7,van,2025-12-06,17,saturday,clouds,-3.0,medium,13.36,6,49,12,1,1,0
samarkand,urgench,650.7,truck,2025-11-26,17,wednesday,clouds,4.7,medium,15.76,26,48,11,0,1,0
samarkand,urgench,650.7,pickup,2025-11-30,19,sunday,clouds,4.7,medium,12.58,30,48,11,1,1,0
samarkand,urgench,650.7,truck,2025-12-18,3,thursday,clouds,-3.0,low,12.38,18,51,12,0,0,1
samarkand,urgench,650.7,motorcycle,2025-11-09,19,sunday,clouds,4.7,medium,13.99,9,45,11,1,1,0
samarkand,urgench,650.7,van,2025-12-09,14,tuesday,clouds,4.7,low,10.53,9,50,12,0,0,0
samarkand,urgench,650.7,truck,2025-12-05,20,friday,clouds,-3.0,low,11.47,5,49,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-11-07,0,friday,clouds,4.7,low,10.63,7,45,11,0,0,1
samarkand,urgench,650.7,truck,2025-11-26,16,wednesday,clouds,-3.0,low,12.49,26,48,11,0,0,0
samarkand,urgench,650.7,car,2025-11-09,8,sunday,clouds,-3.0,medium,11.92,9,45,11,1,1,0
samarkand,urgench,650.7,pickup,2025-12-22,8,monday,clouds,4.7,medium,12.04,22,52,12,0,1,0
samarkand,urgench,650.7,pickup,2025-12-14,11,sunday,clouds,-3.0,low,9.67,14,50,12,1,0,0
samarkand,urgench,650.7,motorcycle,2025-12-17,20,wednesday,clouds,4.7,low,10.53,17,51,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-12-20,22,saturday,clouds,4.7,low,10.68,20,51,12,1,0,1
samarkand,urgench,650.7,pickup,2025-12-27,0,saturday,clouds,4.7,low,9.27,27,52,12,1,0,1
samarkand,urgench,650.7,pickup,2026-01-01,20,thursday,clouds,-3.0,low,9.74,1,1,1,0,0,0
samarkand,urgench,650.7,car,2025-11-11,23,tuesday,clouds,-3.0,low,9.14,11,46,11,0,0,1
samarkand,urgench,650.7,pickup,2025-11-14,5,friday,clouds,-3.0,low,10.02,14,46,11,0,0,1
samarkand,urgench,650.7,motorcycle,2025-12-10,20,wednesday,clouds,4.7,low,11.25,10,50,12,0,0,0
samarkand,urgench,650.7,pickup,2025-12-21,4,sunday,clouds,4.7,low,9.76,21,51,12,1,0,1
samarkand,urgench,650.7,truck,2025-11-15,4,saturday,clouds,-3.0,low,11.52,15,46,11,1,0,1
samarkand,urgench,650.7,truck,2025-12-04,0,thursday,clouds,-3.0,low,11.75,4,49,12,0,0,1
samarkand,urgench,650.7,truck,2025-12-28,1,sunday,clouds,4.7,low,12.43,28,52,12,1,0,1
samarkand,urgench,650.7,truck,2025-12-13,23,saturday,clouds,4.7,low,11.53,13,50,12,1,0,1
samarkand,urgench,650.7,van,2025-11-19,16,wednesday,clouds,-3.0,low,10.23,19,47,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-14,1,friday,clouds,4.7,low,12.19,14,46,11,0,0,1
samarkand,urgench,650.7,pickup,2025-12-25,3,thursday,clouds,-3.0,low,9.36,25,52,12,0,0,1
samarkand,urgench,650.7,pickup,2025-12-29,14,monday,clouds,4.7,low,9.7,29,1,12,0,0,0
samarkand,urgench,650.7,truck,2025-11-26,20,wednesday,clouds,4.7,low,11.75,26,48,11,0,0,0
samarkand,urgench,650.7,pickup,2025-12-20,19,saturday,clouds,-3.0,medium,12.45,20,51,12,1,1,0
samarkand,urgench,650.7,motorcycle,2025-11-22,20,saturday,clouds,-3.0,low,11.1,22,47,11,1,0,0
samarkand,urgench,650.7,car,2025-11-12,14,wednesday,clouds,-3.0,low,9.19,12,46,11,0,0,0
samarkand,urgench,650.7,motorcycle,2025-12-30,8,tuesday,clouds,-3.0,medium,14.36,30,1,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-12-30,1,tuesday,clouds,4.7,low,10.47,30,1,12,0,0,1
samarkand,urgench,650.7,van,2025-11-16,15,sunday,clouds,4.7,low,10.32,16,46,11,1,0,0
samarkand,urgench,650.7,truck,2025-12-24,16,wednesday,clouds,-3.0,low,12.27,24,52,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-11-14,7,friday,clouds,4.7,medium,13.94,14,46,11,0,0,0
samarkand,urgench,650.7,car,2025-12-24,2,wednesday,clouds,4.7,low,9.18,24,52,12,0,0,1
samarkand,urgench,650.7,car,2025-12-24,19,wednesday,clouds,-3.0,medium,11.97,24,52,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-29,22,saturday,clouds,4.7,low,11.37,29,48,11,1,0,1
samarkand,urgench,650.7,truck,2025-11-15,0,saturday,clouds,-3.0,low,12.06,15,46,11,1,0,1
samarkand,urgench,650.7,car,2025-11-18,5,tuesday,clouds,4.7,low,9.23,18,47,11,0,0,1
samarkand,urgench,650.7,car,2025-11-11,9,tuesday,clouds,-3.0,medium,11.34,11,46,11,0,1,0
samarkand,urgench,650.7,car,2025-12-16,15,tuesday,clouds,4.7,low,8.52,16,51,12,0,0,0
samarkand,urgench,650.7,van,2025-12-02,19,tuesday,clouds,4.7,medium,13.67,2,49,12,0,1,0
samarkand,urgench,650.7,van,2025-12-04,0,thursday,clouds,4.7,low,10.7,4,49,12,0,0,1
samarkand,urgench,650.7,truck,2026-01-05,0,monday,clouds,4.7,low,12.41,5,2,1,0,0,1
samarkand,urgench,650.7,pickup,2025-12-23,19,tuesday,clouds,4.7,medium,12.15,23,52,12,0,1,0
samarkand,urgench,650.7,car,2025-12-10,2,wednesday,clouds,-3.0,low,8.69,10,50,12,0,0,1
samarkand,urgench,650.7,van,2025-11-07,2,friday,clouds,-3.0,low,10.06,7,45,11,0,0,1
samarkand,urgench,650.7,car,2025-11-07,15,friday,clouds,4.7,low,8.84,7,45,11,0,0,0
samarkand,urgench,650.7,pickup,2025-11-06,22,thursday,clouds,4.7,low,9.54,6,45,11,0,0,1
samarkand,urgench,650.7,truck,2026-01-03,14,saturday,clouds,4.7,low,11.41,3,1,1,1,0,0
samarkand,urgench,650.7,motorcycle,2025-11-24,19,monday,clouds,-3.0,medium,14.93,24,48,11,0,1,0
samarkand,urgench,650.7,van,2025-12-18,17,thursday,clouds,-3.0,medium,13.64,18,51,12,0,1,0
samarkand,urgench,650.7,truck,2025-11-14,8,friday,clouds,4.7,medium,14.86,14,46,11,0,1,0
samarkand,urgench,650.7,truck,2025-11-26,0,wednesday,clouds,-3.0,low,11.92,26,48,11,0,0,1
samarkand,urgench,650.7,motorcycle,2025-12-19,0,friday,clouds,-3.0,low,11.33,19,51,12,0,0,1
samarkand,urgench,650.7,truck,2025-12-19,10,friday,clouds,-3.0,low,11.96,19,51,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-22,16,saturday,clouds,-3.0,low,10.75,22,47,11,1,0,0
samarkand,urgench,650.7,van,2025-11-16,8,sunday,clouds,4.7,medium,13.05,16,46,11,1,1,0
samarkand,urgench,650.7,truck,2025-12-25,6,thursday,clouds,4.7,low,11.84,25,52,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-11-07,15,friday,clouds,-3.0,low,10.98,7,45,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-08,17,saturday,clouds,4.7,medium,16.15,8,45,11,1,1,0
samarkand,urgench,650.7,truck,2025-11-06,8,thursday,clouds,4.7,medium,15.69,6,45,11,0,1,0
samarkand,urgench,650.7,car,2025-12-26,6,friday,clouds,4.7,low,9.17,26,52,12,0,0,0
samarkand,urgench,650.7,truck,2025-11-19,17,wednesday,clouds,4.7,medium,15.56,19,47,11,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-22,23,saturday,clouds,4.7,low,10.6,22,47,11,1,0,1
samarkand,urgench,650.7,car,2025-12-12,6,friday,clouds,4.7,low,8.75,12,50,12,0,0,0
samarkand,urgench,650.7,truck,2025-12-31,22,wednesday,clouds,4.7,low,11.44,31,1,12,0,0,1
samarkand,urgench,650.7,van,2025-11-27,17,thursday,clouds,-3.0,medium,12.87,27,48,11,0,1,0
samarkand,urgench,650.7,pickup,2025-11-24,11,monday,clouds,-3.0,low,9.79,24,48,11,0,0,0
samarkand,urgench,650.7,truck,2025-12-04,16,thursday,clouds,4.7,low,11.68,4,49,12,0,0,0
samarkand,urgench,650.7,motorcycle,2025-11-15,15,saturday,clouds,4.7,low,11.06,15,46,11,1,0,0
samarkand,urgench,650.7,car,2025-11-19,9,wednesday,clouds,4.7,medium,12.05,19,47,11,0,1,0
samarkand,urgench,650.7,pickup,2025-12-07,3,sunday,clouds,4.7,low,9.59,7,49,12,1,0,1
samarkand,urgench,650.7,car,2025-11-25,10,tuesday,clouds,4.7,low,9.11,25,48,11,0,1,0
samarkand,urgench,650.7,truck,2025-11-22,8,saturday,clouds,4.7,medium,15.91,22,47,11,1,1,0
samarkand,urgench,650.7,car,2025-12-01,14,monday,clouds,-3.0,low,8.52,1,49,12,0,0,0
samarkand,urgench,650.7,pickup,2025-11-27,16,thursday,clouds,4.7,low,9.59,27,48,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-10,5,monday,clouds,-3.0,low,12.23,10,46,11,0,0,1
samarkand,urgench,650.7,pickup,2026-01-04,5,sunday,clouds,4.7,low,9.07,4,1,1,1,0,1
samarkand,urgench,650.7,motorcycle,2025-12-16,6,tuesday,clouds,4.7,low,10.93,16,51,12,0,0,0
samarkand,urgench,650.7,car,2025-11-20,14,thursday,clouds,-3.0,low,9.01,20,47,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-14,16,friday,clouds,4.7,low,11.64,14,46,11,0,0,0
samarkand,urgench,650.7,pickup,2025-12-01,2,monday,clouds,4.7,low,9.34,1,49,12,0,0,1
samarkand,urgench,650.7,truck,2025-12-09,1,tuesday,clouds,-3.0,low,12.36,9,50,12,0,0,1
samarkand,urgench,650.7,truck,2025-11-14,19,friday,clouds,-3.0,medium,15.63,14,46,11,0,1,0
samarkand,urgench,650.7,truck,2025-11-13,14,thursday,clouds,-3.0,low,11.56,13,46,11,0,0,0
samarkand,urgench,650.7,motorcycle,2025-12-23,17,tuesday,clouds,4.7,medium,13.61,23,52,12,0,1,0
samarkand,urgench,650.7,car,2025-11-06,17,thursday,clouds,-3.0,medium,11.35,6,45,11,0,1,0
samarkand,urgench,650.7,van,2025-11-14,9,friday,clouds,-3.0,medium,12.65,14,46,11,0,1,0
samarkand,urgench,650.7,car,2025-11-07,19,friday,clouds,4.7,medium,11.66,7,45,11,0,1,0
samarkand,urgench,650.7,van,2026-01-04,13,sunday,clouds,4.7,low,10.52,4,1,1,1,0,0
samarkand,urgench,650.7,truck,2025-11-18,4,tuesday,clouds,-3.0,low,11.69,18,47,11,0,0,1
samarkand,urgench,650.7,truck,2025-12-13,1,saturday,clouds,-3.0,low,11.42,13,50,12,1,0,1
samarkand,urgench,650.7,van,2025-12-02,20,tuesday,clouds,4.7,low,9.89,2,49,12,0,0,0
samarkand,urgench,650.7,truck,2025-11-24,4,monday,clouds,4.7,low,12.37,24,48,11,0,0,1
samarkand,urgench,650.7,truck,2025-11-08,9,saturday,clouds,4.7,medium,15.42,8,45,11,1,1,0
samarkand,urgench,650.7,car,2025-12-05,19,friday,clouds,-3.0,medium,11.17,5,49,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-12-11,18,thursday,clouds,-3.0,medium,13.75,11,50,12,0,1,0
samarkand,urgench,650.7,pickup,2025-12-14,6,sunday,clouds,-3.0,low,9.51,14,50,12,1,0,0
samarkand,urgench,650.7,pickup,2025-12-18,16,thursday,clouds,-3.0,low,9.08,18,51,12,0,0,0
samarkand,urgench,650.7,van,2025-12-31,10,wednesday,clouds,4.7,low,10.73,31,1,12,0,1,0
samarkand,urgench,650.7,truck,2025-11-14,7,friday,clouds,-3.0,medium,15.89,14,46,11,0,0,0
samarkand,urgench,650.7,pickup,2025-11-26,16,wednesday,clouds,4.7,low,9.94,26,48,11,0,0,0
samarkand,urgench,650.7,van,2025-12-08,18,monday,clouds,4.7,medium,12.84,8,50,12,0,1,0
samarkand,urgench,650.7,pickup,2025-11-06,16,thursday,clouds,-3.0,low,9.21,6,45,11,0,0,0
samarkand,urgench,650.7,van,2025-12-04,16,thursday,clouds,-3.0,low,10.56,4,49,12,0,0,0
samarkand,urgench,650.7,truck,2025-11-06,9,thursday,clouds,-3.0,medium,16.03,6,45,11,0,1,0
samarkand,urgench,650.7,van,2025-12-08,8,monday,clouds,4.7,medium,13.05,8,50,12,0,1,0
samarkand,urgench,650.7,car,2025-11-15,22,saturday,clouds,4.7,low,8.59,15,46,11,1,0,1
samarkand,urgench,650.7,motorcycle,2025-11-24,14,monday,clouds,4.7,low,11.54,24,48,11,0,0,0
samarkand,urgench,650.7,pickup,2025-11-09,8,sunday,clouds,4.7,medium,13.01,9,45,11,1,1,0
samarkand,urgench,650.7,truck,2025-12-24,18,wednesday,clouds,4.7,medium,14.82,24,52,12,0,1,0
samarkand,urgench,650.7,car,2025-11-26,9,wednesday,clouds,4.7,medium,11.12,26,48,11,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-24,7,monday,clouds,-3.0,medium,14.02,24,48,11,0,0,0
samarkand,urgench,650.7,pickup,2026-01-03,23,saturday,clouds,-3.0,low,9.81,3,1,1,1,0,1
samarkand,urgench,650.7,pickup,2025-12-02,3,tuesday,clouds,-3.0,low,9.81,2,49,12,0,0,1
samarkand,urgench,650.7,truck,2025-12-15,4,monday,clouds,-3.0,low,11.66,15,51,12,0,0,1
samarkand,urgench,650.7,car,2025-12-02,9,tuesday,clouds,-3.0,medium,11.99,2,49,12,0,1,0
samarkand,urgench,650.7,car,2026-01-04,19,sunday,clouds,4.7,medium,11.16,4,1,1,1,1,0
samarkand,urgench,650.7,van,2025-11-24,0,monday,clouds,-3.0,low,10.51,24,48,11,0,0,1
samarkand,urgench,650.7,van,2025-11-21,15,friday,clouds,-3.0,low,10.07,21,47,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-12,6,wednesday,clouds,4.7,low,12.19,12,46,11,0,0,0
samarkand,urgench,650.7,pickup,2025-11-27,12,thursday,clouds,-3.0,low,9.51,27,48,11,0,0,0
samarkand,urgench,650.7,truck,2025-11-15,2,saturday,clouds,4.7,low,11.73,15,46,11,1,0,1
samarkand,urgench,650.7,motorcycle,2025-11-20,0,thursday,clouds,-3.0,low,11.27,20,47,11,0,0,1
samarkand,urgench,650.7,car,2025-11-17,20,monday,clouds,4.7,low,9.19,17,47,11,0,0,0
samarkand,urgench,650.7,pickup,2025-12-20,10,saturday,clouds,-3.0,low,9.36,20,51,12,1,1,0
samarkand,urgench,650.7,truck,2025-12-03,18,wednesday,clouds,4.7,medium,15.09,3,49,12,0,1,0
samarkand,urgench,650.7,pickup,2025-12-08,2,monday,clouds,-3.0,low,9.32,8,50,12,0,0,1
samarkand,urgench,650.7,truck,2025-12-20,18,saturday,clouds,4.7,medium,15.45,20,51,12,1,1,0
samarkand,urgench,650.7,car,2025-12-25,7,thursday,clouds,4.7,medium,11.51,25,52,12,0,0,0
samarkand,urgench,650.7,truck,2025-11-08,2,saturday,clouds,-3.0,low,11.82,8,45,11,1,0,1
samarkand,urgench,650.7,pickup,2025-12-28,17,sunday,clouds,-3.0,medium,12.87,28,52,12,1,1,0
samarkand,urgench,650.7,car,2025-11-19,0,wednesday,clouds,-3.0,low,9.02,19,47,11,0,0,1
samarkand,urgench,650.7,truck,2026-01-04,15,sunday,clouds,-3.0,low,11.73,4,1,1,1,0,0
samarkand,urgench,650.7,truck,2025-11-14,23,friday,clouds,4.7,low,11.81,14,46,11,0,0,1
samarkand,urgench,650.7,truck,2025-11-17,4,monday,clouds,-3.0,low,12.05,17,47,11,0,0,1
samarkand,urgench,650.7,truck,2026-01-05,9,monday,clouds,4.7,medium,15.5,5,2,1,0,1,0
samarkand,urgench,650.7,pickup,2025-11-07,14,friday,clouds,-3.0,low,9.42,7,45,11,0,0,0
samarkand,urgench,650.7,motorcycle,2025-12-25,17,thursday,clouds,-3.0,medium,14.17,25,52,12,0,1,0
samarkand,urgench,650.7,truck,2025-12-30,9,tuesday,clouds,4.7,medium,15.56,30,1,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-12-03,3,wednesday,clouds,-3.0,low,10.67,3,49,12,0,0,1
samarkand,urgench,650.7,van,2025-11-12,3,wednesday,clouds,4.7,low,9.9,12,46,11,0,0,1
samarkand,urgench,650.7,pickup,2025-11-09,4,sunday,clouds,-3.0,low,9.51,9,45,11,1,0,1
samarkand,urgench,650.7,pickup,2025-12-13,14,saturday,clouds,-3.0,low,9.33,13,50,12,1,0,0
samarkand,urgench,650.7,truck,2025-12-20,14,saturday,clouds,4.7,low,11.63,20,51,12,1,0,0
samarkand,urgench,650.7,van,2025-12-09,16,tuesday,clouds,4.7,low,10.08,9,50,12,0,0,0
samarkand,urgench,650.7,pickup,2026-01-02,15,friday,clouds,4.7,low,9.72,2,1,1,0,0,0
samarkand,urgench,650.7,pickup,2025-12-25,19,thursday,clouds,-3.0,medium,11.89,25,52,12,0,1,0
samarkand,urgench,650.7,pickup,2025-11-07,21,friday,clouds,4.7,low,9.51,7,45,11,0,0,0
samarkand,urgench,650.7,car,2025-12-29,2,monday,clouds,-3.0,low,9.14,29,1,12,0,0,1
samarkand,urgench,650.7,motorcycle,2025-12-06,16,saturday,clouds,-3.0,low,11.44,6,49,12,1,0,0
samarkand,urgench,650.7,van,2025-12-02,0,tuesday,clouds,4.7,low,10.12,2,49,12,0,0,1
samarkand,urgench,650.7,van,2025-11-13,8,thursday,clouds,4.7,medium,12.75,13,46,11,0,1,0
samarkand,urgench,650.7,pickup,2025-12-17,10,wednesday,clouds,-3.0,low,9.86,17,51,12,0,1,0
samarkand,urgench,650.7,motorcycle,2025-11-23,17,sunday,clouds,-3.0,medium,14.59,23,47,11,1,1,0
samarkand,urgench,650.7,pickup,2025-12-24,19,wednesday,clouds,-3.0,medium,11.8,24,52,12,0,1,0
samarkand,termez,372.0,truck,2025-11-07,17,friday,clouds,5.0,medium,8.84,7,45,11,0,1,0
samarkand,termez,372.0,truck,2025-12-24,20,wednesday,mist,4.7,low,6.37,24,52,12,0,0,0
samarkand,termez,372.0,truck,2025-11-23,18,sunday,mist,5.0,medium,7.84,23,47,11,1,1,0
samarkand,termez,372.0,pickup,2025-12-22,8,monday,mist,4.7,medium,6.15,22,52,12,0,1,0
samarkand,termez,372.0,truck,2025-12-16,18,tuesday,mist,5.0,medium,8.32,16,51,12,0,1,0
samarkand,termez,372.0,van,2025-12-11,3,thursday,mist,5.0,low,5.32,11,50,12,0,0,1
samarkand,termez,372.0,van,2025-11-21,17,friday,clouds,4.7,medium,7.93,21,47,11,0,1,0
samarkand,termez,372.0,truck,2025-12-20,8,saturday,mist,5.0,medium,7.98,20,51,12,1,1,0
samarkand,termez,372.0,truck,2025-12-17,16,wednesday,clouds,4.7,low,6.64,17,51,12,0,0,0
samarkand,termez,372.0,van,2025-12-16,10,tuesday,mist,4.7,low,5.47,16,51,12,0,1,0
samarkand,termez,372.0,pickup,2025-12-12,0,friday,clouds,5.0,low,5.2,12,50,12,0,0,1
samarkand,termez,372.0,motorcycle,2025-12-27,19,saturday,clouds,4.7,medium,8.12,27,52,12,1,1,0
samarkand,termez,372.0,van,2025-11-19,15,wednesday,clouds,5.0,low,5.98,19,47,11,0,0,0
samarkand,termez,372.0,truck,2025-12-10,2,wednesday,mist,5.0,low,5.91,10,50,12,0,0,1
samarkand,termez,372.0,motorcycle,2025-11-27,19,thursday,clouds,5.0,medium,7.89,27,48,11,0,1,0
samarkand,termez,372.0,car,2025-11-16,9,sunday,mist,5.0,medium,6.01,16,46,11,1,1,0
samarkand,termez,372.0,motorcycle,2025-11-26,6,wednesday,mist,5.0,low,5.84,26,48,11,0,0,0
samarkand,termez,372.0,motorcycle,2025-12-08,3,monday,clouds,4.7,low,6.37,8,50,12,0,0,1
samarkand,termez,372.0,truck,2025-11-06,5,thursday,clouds,5.0,low,6.53,6,45,11,0,0,1
samarkand,termez,372.0,van,2025-11-07,19,friday,mist,5.0,medium,7.18,7,45,11,0,1,0
samarkand,termez,372.0,truck,2026-01-05,8,monday,mist,4.7,medium,7.79,5,2,1,0,1,0
samarkand,termez,372.0,van,2025-11-25,12,tuesday,clouds,5.0,low,6.06,25,48,11,0,0,0
samarkand,termez,372.0,car,2025-12-03,22,wednesday,clouds,4.7,low,4.99,3,49,12,0,0,1
samarkand,termez,372.0,pickup,2026-01-05,9,monday,mist,5.0,medium,6.59,5,2,1,0,1,0
samarkand,termez,372.0,van,2025-12-24,0,wednesday,mist,5.0,low,5.55,24,52,12,0,0,1
samarkand,termez,372.0,car,2025-11-15,0,saturday,mist,4.7,low,4.53,15,46,11,1,0,1
samarkand,termez,372.0,car,2025-12-25,17,thursday,mist,4.7,medium,6.33,25,52,12,0,1,0
samarkand,termez,372.0,truck,2025-11-10,2,monday,clouds,5.0,low,6.58,10,46,11,0,0,1
samarkand,termez,372.0,truck,2025-11-22,2,saturday,clouds,4.7,low,7.12,22,47,11,1,0,1
samarkand,termez,372.0,pickup,2025-12-22,0,monday,mist,4.7,low,5.13,22,52,12,0,0,1
samarkand,termez,372.0,motorcycle,2025-12-23,14,tuesday,clouds,4.7,low,6.25,23,52,12,0,0,0
samarkand,termez,372.0,car,2025-11-10,17,monday,clouds,5.0,medium,6.52,10,46,11,0,1,0
samarkand,termez,372.0,car,2025-12-16,7,tuesday,clouds,4.7,medium,6.62,16,51,12,0,0,0
samarkand,termez,372.0,car,2025-12-17,23,wednesday,mist,4.7,low,4.8,17,51,12,0,0,1
samarkand,termez,372.0,pickup,2025-12-20,21,saturday,mist,5.0,low,5.04,20,51,12,1,0,0
samarkand,termez,372.0,motorcycle,2025-11-06,13,thursday,clouds,5.0,low,6.38,6,45,11,0,0,0
samarkand,termez,372.0,motorcycle,2025-12-08,4,monday,mist,4.7,low,5.73,8,50,12,0,0,1
samarkand,termez,372.0,pickup,2025-12-08,13,monday,mist,5.0,low,4.8,8,50,12,0,0,0
samarkand,termez,372.0,truck,2025-11-09,1,sunday,clouds,4.7,low,6.84,9,45,11,1,0,1
samarkand,termez,372.0,van,2025-11-27,10,thursday,clouds,5.0,low,5.75,27,48,11,0,1,0
samarkand,termez,372.0,motorcycle,2025-12-03,17,wednesday,clouds,4.7,medium,7.81,3,49,12,0,1,0
samarkand,termez,372.0,truck,2025-12-17,4,wednesday,mist,4.7,low,5.96,17,51,12,0,0,1
samarkand,termez,372.0,car,2025-11-25,1,tuesday,clouds,4.7,low,5.3,25,48,11,0,0,1
samarkand,termez,372.0,pickup,2026-01-04,19,sunday,clouds,5.0,medium,6.79,4,1,1,1,1,0
samarkand,termez,372.0,pickup,2025-12-24,16,wednesday,clouds,4.7,low,5.19,24,52,12,0,0,0
samarkand,termez,372.0,truck,2025-12-24,19,wednesday,clouds,5.0,medium,9.31,24,52,12,0,1,0
samarkand,termez,372.0,pickup,2025-11-26,9,wednesday,clouds,5.0,medium,7.28,26,48,11,0,1,0
samarkand,termez,372.0,van,2025-12-19,17,friday,mist,4.7,medium,7.17,19,51,12,0,1,0
samarkand,termez,372.0,motorcycle,2025-12-24,18,wednesday,clouds,5.0,medium,8.11,24,52,12,0,1,0
samarkand,termez,372.0,pickup,2025-12-04,11,thursday,mist,4.7,low,4.79,4,49,12,0,0,0
samarkand,termez,372.0,car,2025-11-14,21,friday,clouds,4.7,low,4.97,14,46,11,0,0,0
samarkand,termez,372.0,van,2025-12-15,11,monday,clouds,4.7,low,6.01,15,51,12,0,0,0
samarkand,termez,372.0,motorcycle,2025-12-12,21,friday,clouds,5.0,low,6.54,12,50,12,0,0,0
samarkand,termez,372.0,pickup,2025-12-08,8,monday,mist,4.7,medium,6.44,8,50,12,0,1,0
samarkand,termez,372.0,pickup,2025-11-26,16,wednesday,mist,5.0,low,5.14,26,48,11,0,0,0
samarkand,termez,372.0,car,2025-11-28,8,friday,mist,4.7,medium,6.23,28,48,11,0,1,0
samarkand,termez,372.0,motorcycle,2026-01-03,21,saturday,mist,5.0,low,5.73,3,1,1,1,0,0
samarkand,termez,372.0,pickup,2025-12-04,16,thursday,mist,5.0,low,4.72,4,49,12,0,0,0
samarkand,termez,372.0,van,2025-11-13,4,thursday,clouds,5.0,low,5.7,13,46,11,0,0,1
samarkand,termez,372.0,truck,2025-11-08,4,saturday,clouds,5.0,low,6.74,8,45,11,1,0,1
samarkand,termez,372.0,motorcycle,2026-01-01,22,thursday,clouds,4.7,low,6.21,1,1,1,0,0,1
samarkand,termez,372.0,car,2025-12-25,17,thursday,mist,4.7,medium,5.87,25,52,12,0,1,0
samarkand,termez,372.0,pickup,2025-12-23,10,tuesday,clouds,5.0,low,5.45,23,52,12,0,1,0
samarkand,termez,372.0,pickup,2025-12-15,21,monday,mist,4.7,low,5.2,15,51,12,0,0,0
samarkand,termez,372.0,van,2025-12-19,0,friday,clouds,5.0,low,5.96,19,51,12,0,0,1
samarkand,termez,372.0,motorcycle,2025-12-06,16,saturday,mist,4.7,low,5.88,6,49,12,1,0,0
samarkand,termez,372.0,truck,2025-11-26,6,wednesday,clouds,4.7,low,6.88,26,48,11,0,0,0
samarkand,termez,372.0,car,2025-11-11,7,tuesday,clouds,4.7,medium,6.81,11,46,11,0,0,0
samarkand,termez,372.0,motorcycle,2025-12-26,23,friday,clouds,4.7,low,6.18,26,52,12,0,0,1
samarkand,termez,372.0,van,2026-01-04,0,sunday,clouds,4.7,low,5.89,4,1,1,1,0,1
samarkand,termez,372.0,pickup,2025-11-08,8,saturday,mist,4.7,medium,6.28,8,45,11,1,1,0
samarkand,termez,372.0,van,2025-11-27,17,thursday,mist,4.7,medium,6.85,27,48,11,0,1,0
samarkand,termez,372.0,truck,2025-11-10,8,monday,clouds,5.0,medium,9.02,10,46,11,0,1,0
samarkand,termez,372.0,car,2025-12-10,4,wednesday,clouds,5.0,low,4.96,10,50,12,0,0,1
samarkand,termez,372.0,pickup,2025-12-21,20,sunday,clouds,4.7,low,5.44,21,51,12,1,0,0
samarkand,termez,372.0,motorcycle,2025-11-23,18,sunday,mist,4.7,medium,7.22,23,47,11,1,1,0
samarkand,termez,372.0,motorcycle,2025-11-17,7,monday,mist,5.0,medium,7.78,17,47,11,0,0,0
samarkand,termez,372.0,car,2025-12-26,3,friday,mist,5.0,low,4.64,26,52,12,0,0,1
